CustomerKey,VisitNumber,TicketDate,TicketTime,PriorVisits,SaleLines,ReturnLines,GiftCardLines,NetAmount,NetRetailAmount,NetQSRAmount,DiscountAmount,StationGroup,UniqueItems,UniqueCategories,ReturnedBags,BoughtProduce,WillReturn
736009,3,2014-05-01,16:15:19,2,6,0,0,38.0,38.0,0.0,0.0,Front End,5,4,False,True,False
204865,11,2014-05-01,16:19:55,10,5,0,0,9.4,9.4,0.0,0.0,Front End,5,4,False,True,True
943211,7,2014-05-01,16:20:44,6,1,0,0,29.4,29.4,0.0,0.0,Front End,1,1,False,False,True
152773,1,2014-05-01,16:22:59,0,4,0,0,26.48,22.41,4.07,0.0,Front End,4,4,False,False,False
345215,5,2014-05-01,16:24:59,4,2,0,0,49.3,49.3,0.0,0.0,Front End,2,2,False,True,True
642281,2,2014-05-01,16:25:59,1,4,0,0,14.83,14.83,0.0,0.0,Front End,3,2,False,True,False
642070,43,2014-05-01,16:29:39,42,6,0,0,26.89,26.89,0.0,0.0,Front End,6,3,False,True,True
767901,8,2014-05-01,16:32:59,7,9,0,0,55.17,50.57,4.6,0.0,Front End,9,6,False,True,True
927180,43,2014-05-01,16:46:42,42,1,0,0,7.5,7.5,0.0,0.0,Front End,1,1,False,True,True
336081,1,2014-05-01,16:51:43,0,6,0,0,40.12,40.12,0.0,0.0,Front End,6,3,False,True,False
639046,10,2014-05-01,16:59:36,9,1,0,0,12.0,12.0,0.0,0.0,Front End,1,1,False,True,True
353118,1,2014-05-01,17:16:02,0,7,0,0,112.9,112.9,0.0,0.0,Front End,5,4,False,True,False
655408,1,2014-05-01,17:17:40,0,8,0,0,40.65,40.65,0.0,0.0,Front End,8,5,False,True,True
672963,1,2014-05-01,17:25:09,0,1,0,0,1.48,1.48,0.0,0.0,Front End,1,1,False,False,True
29178,5,2014-05-01,17:32:19,4,8,0,0,30.42,30.42,0.0,0.0,Front End,7,2,False,False,True
228960,28,2014-05-01,17:33:01,27,1,0,0,18.25,18.25,0.0,0.0,Front End,1,1,False,False,True
445355,3,2014-05-01,17:35:10,2,10,0,0,78.55,78.55,0.0,0.0,Front End,7,3,False,True,True
190603,13,2014-05-01,17:36:57,12,9,0,0,46.14,46.14,0.0,0.0,Front End,9,6,False,True,True
15473,3,2014-05-01,17:39:03,2,7,0,0,55.98,55.98,0.0,0.0,Front End,7,4,False,True,True
207397,7,2014-05-01,17:57:51,6,2,0,0,17.91,17.91,0.0,0.0,Front End,2,2,False,False,True
791951,1,2014-05-01,18:50:32,0,17,0,0,205.19,205.19,0.0,0.0,Front End,15,8,False,True,False
542705,1,2014-05-01,18:52:31,0,8,0,0,54.6,54.6,0.0,0.0,Front End,5,2,False,False,False
907878,4,2014-05-01,19:11:20,3,5,0,0,23.65,23.65,0.0,0.0,Front End,5,4,False,True,True
247125,78,2014-05-01,19:13:21,77,4,0,0,9.43,9.43,0.0,0.0,Front End,4,2,False,True,True
137732,1,2014-05-01,19:16:31,0,8,0,0,119.4,119.4,0.0,0.0,Front End,6,3,False,False,False
658763,1,2014-05-01,19:17:58,0,6,0,0,46.8,46.8,0.0,0.0,Front End,5,3,False,False,False
943913,8,2014-05-01,19:19:29,7,5,0,0,21.45,21.45,0.0,0.0,Front End,5,3,False,True,True
575940,4,2014-05-01,19:20:44,3,7,0,0,22.66,22.66,0.0,0.0,Front End,7,4,False,True,False
356286,45,2014-05-01,19:22:12,44,4,0,0,35.28,35.28,0.0,0.0,Front End,4,4,False,False,True
577101,6,2014-05-01,19:24:22,5,11,0,0,80.21,80.21,0.0,0.0,Front End,11,7,False,True,True
303615,1,2014-05-01,19:25:10,0,1,0,0,8.8,8.8,0.0,0.0,Front End,1,1,False,False,False
135713,12,2014-05-01,19:32:51,11,5,0,0,31.35,31.35,0.0,0.0,Front End,5,4,False,True,True
499309,1,2014-05-01,19:40:23,0,2,0,0,22.18,22.18,0.0,0.0,Front End,2,2,False,True,False
821564,1,2014-05-01,19:42:28,0,1,0,0,6.03,6.03,0.0,0.0,Front End,1,1,False,True,True
98580,26,2014-05-01,19:49:28,25,5,0,0,29.76,29.76,0.0,0.0,Front End,5,2,False,True,True
333081,54,2014-05-01,19:52:36,53,2,0,0,24.82,24.82,0.0,0.0,Front End,2,2,False,True,True
762861,5,2014-05-01,20:08:27,4,10,0,0,76.58,76.58,0.0,0.0,Front End,10,7,False,False,False
636943,17,2014-05-01,20:09:16,16,2,0,0,30.55,20.8,9.75,0.0,Front End,2,2,False,False,True
193044,1,2014-05-01,20:10:02,0,1,0,0,16.8,16.8,0.0,0.0,Front End,1,1,False,False,False
527818,1,2014-05-01,20:12:40,0,2,0,0,13.44,13.44,0.0,0.0,Front End,2,2,False,False,False
912804,3,2014-05-01,20:13:27,2,4,0,0,22.49,22.49,0.0,0.0,Front End,4,4,False,True,True
373070,3,2014-05-01,20:15:24,2,2,0,0,14.07,14.07,0.0,0.0,Front End,2,2,False,False,False
246471,2,2014-05-01,20:16:19,1,2,0,0,14.11,14.11,0.0,0.0,Front End,2,2,False,False,True
913703,4,2014-05-01,20:17:31,3,5,0,0,24.19,24.19,0.0,0.0,Front End,5,2,False,False,True
416071,7,2014-05-01,20:18:39,6,2,0,0,14.18,10.08,4.1,0.0,Front End,2,2,False,False,True
870398,1,2014-05-01,20:24:41,0,23,0,0,130.92,130.92,0.0,0.0,Front End,22,10,False,True,False
797704,1,2014-05-01,20:26:31,0,3,0,0,14.8,14.8,0.0,0.0,Front End,3,3,False,True,True
128668,1,2014-05-01,20:44:05,0,2,0,0,6.16,6.16,0.0,0.0,Front End,2,1,False,False,False
476776,1,2014-05-01,20:46:24,0,4,0,0,44.62,44.62,0.0,0.0,Front End,4,2,False,False,False
521274,12,2014-05-01,20:47:40,11,5,0,0,71.33,71.33,0.0,0.0,Front End,4,3,False,False,True
154687,1,2014-05-01,20:50:27,0,8,0,0,48.19,48.19,0.0,0.0,Front End,8,5,False,True,False
723562,3,2014-05-01,20:51:15,2,1,0,0,9.16,9.16,0.0,0.0,Front End,1,1,False,False,False
354578,4,2014-05-01,20:53:57,3,2,0,0,2.44,2.44,0.0,0.0,Front End,2,1,False,True,False
654351,14,2014-05-01,21:12:55,13,4,0,0,44.78,44.78,0.0,0.0,Front End,4,3,False,False,True
419608,1,2014-05-01,21:14:35,0,2,0,0,25.6,25.6,0.0,0.0,Front End,2,1,False,False,False
569126,1,2014-05-01,21:15:49,0,2,0,0,9.28,9.28,0.0,0.0,Front End,2,2,False,False,False
671190,2,2014-05-08,21:06:06,1,3,0,0,22.2,0.0,22.2,0.0,Other,3,1,False,False,True
242760,1,2014-05-08,21:18:38,0,5,0,0,120.54,0.0,120.54,0.0,Other,5,2,False,False,False
12234,1,2014-05-08,21:20:25,0,2,0,0,9.6,0.0,9.6,0.0,Other,2,1,False,False,False
561642,1,2014-05-08,21:22:19,0,2,0,0,11.6,0.0,11.6,0.0,Other,2,1,False,False,False
796910,1,2014-05-08,21:31:17,0,1,0,0,12.37,0.0,12.37,0.0,Other,1,1,False,False,True
109721,1,2014-05-08,21:38:30,0,5,0,0,28.19,28.19,0.0,0.0,Other,5,1,False,False,False
827255,2,2014-05-08,21:40:36,1,2,0,0,15.19,5.8,9.39,0.0,Other,2,2,False,False,False
420584,1,2014-05-08,21:42:48,0,2,0,0,23.8,0.0,23.8,0.0,Other,2,1,False,False,False
60426,1,2014-05-08,21:43:44,0,3,0,0,41.2,35.4,5.8,0.0,Other,3,2,False,False,True
248269,1,2014-05-08,21:49:09,0,2,0,0,7.63,0.0,7.63,0.0,Other,2,2,False,False,False
454137,1,2014-05-08,21:49:53,0,1,0,0,26.34,0.0,26.34,0.0,Other,1,1,False,False,False
218870,1,2014-05-08,21:54:18,0,3,0,0,47.2,47.2,0.0,0.0,Other,3,3,False,False,True
509665,3,2014-05-08,21:57:54,2,2,0,0,9.6,0.0,9.6,0.0,Other,2,1,False,False,True
218870,2,2014-05-08,21:59:09,1,1,0,0,9.8,9.8,0.0,0.0,Other,1,1,False,False,False
8462,1,2014-05-08,22:03:17,0,3,0,0,14.64,0.0,14.64,0.0,Other,2,2,False,False,False
645657,1,2014-05-08,22:06:10,0,2,0,0,12.9,0.0,12.9,0.0,Other,2,2,False,False,False
538017,2,2014-05-08,22:06:48,1,3,0,0,10.4,10.4,0.0,0.0,Other,3,1,False,False,True
603281,3,2014-05-08,22:26:01,2,4,0,0,19.4,19.4,0.0,0.0,Other,4,2,False,False,True
252163,1,2014-05-08,22:41:24,0,1,0,0,5.8,0.0,5.8,0.0,Other,1,1,False,False,False
418532,1,2014-05-08,22:49:17,0,2,0,0,16.95,16.95,0.0,0.0,Other,2,2,False,False,False
85042,1,2014-05-08,22:57:49,0,2,0,0,15.6,15.6,0.0,0.0,Other,2,1,False,False,False
547273,3,2014-05-08,22:58:29,2,2,0,0,11.6,0.0,11.6,0.0,Other,2,1,False,False,False
762685,2,2014-05-08,23:01:23,1,2,0,0,9.6,0.0,9.6,0.0,Other,2,1,False,False,False
922255,1,2014-05-08,23:02:35,0,2,0,0,11.6,0.0,11.6,0.0,Other,2,1,False,False,False
537486,1,2014-05-08,08:20:24,0,1,0,0,18.8,18.8,0.0,0.0,Other,1,1,False,False,False
526341,1,2014-05-08,09:48:34,0,4,0,0,56.2,56.2,0.0,0.0,Other,4,1,False,False,True
975665,1,2014-05-08,11:15:45,0,1,0,0,5.42,0.0,5.42,0.0,Other,1,1,False,False,False
214911,1,2014-05-08,11:29:35,0,1,0,0,4.5,0.0,4.5,0.0,Other,1,1,False,False,True
155883,1,2014-05-08,11:29:48,0,1,0,0,4.5,0.0,4.5,0.0,Other,1,1,False,False,True
616949,2,2014-05-08,12:11:02,1,1,0,0,4.5,0.0,4.5,0.0,Other,1,1,False,False,False
102574,3,2014-05-08,12:35:58,2,1,0,0,3.58,0.0,3.58,0.0,Other,1,1,False,False,False
636073,1,2014-05-08,12:43:55,0,1,0,0,3.58,0.0,3.58,0.0,Other,1,1,False,False,True
39595,1,2014-05-08,12:44:48,0,1,0,0,4.5,0.0,4.5,0.0,Other,1,1,False,False,True
211506,2,2014-05-08,13:07:05,1,1,0,0,4.5,0.0,4.5,0.0,Other,1,1,False,False,False
637395,1,2014-05-08,13:22:46,0,1,0,0,4.5,0.0,4.5,0.0,Other,1,1,False,False,True
449403,7,2014-05-08,13:23:39,6,1,0,0,4.5,0.0,4.5,0.0,Other,1,1,False,False,True
454582,5,2014-05-08,13:26:08,4,2,0,0,10.84,0.0,10.84,0.0,Other,2,1,False,False,True
644119,4,2014-05-08,13:31:22,3,1,0,0,5.42,0.0,5.42,0.0,Other,1,1,False,False,False
478534,13,2014-05-08,13:38:46,12,1,0,0,5.42,0.0,5.42,0.0,Other,1,1,False,False,True
409201,1,2014-05-08,13:49:27,0,1,0,0,9.0,0.0,9.0,0.0,Other,1,1,False,False,False
168722,1,2014-05-08,13:57:03,0,1,0,0,5.42,0.0,5.42,0.0,Other,1,1,False,False,False
486071,1,2014-05-08,14:04:02,0,1,0,0,4.5,0.0,4.5,0.0,Other,1,1,False,False,True
233654,2,2014-05-08,14:07:51,1,1,0,0,5.42,0.0,5.42,0.0,Other,1,1,False,False,False
893010,1,2014-05-08,14:08:05,0,1,0,0,9.0,0.0,9.0,0.0,Other,1,1,False,False,False
181387,3,2014-05-08,14:12:03,2,1,0,0,4.5,0.0,4.5,0.0,Other,1,1,False,False,False
615720,1,2014-05-08,14:18:11,0,1,0,0,4.5,0.0,4.5,0.0,Other,1,1,False,False,True
464374,1,2014-05-08,14:22:06,0,1,0,0,10.84,0.0,10.84,0.0,Other,1,1,False,False,True
324299,1,2014-05-08,14:23:15,0,1,0,0,9.0,0.0,9.0,0.0,Other,1,1,False,False,False
1141,3,2014-05-08,14:25:36,2,1,0,0,5.42,0.0,5.42,0.0,Other,1,1,False,False,False
63049,2,2014-05-08,14:33:48,1,1,0,0,4.5,0.0,4.5,0.0,Other,1,1,False,False,False
104347,1,2014-05-08,14:46:03,0,1,0,0,9.0,0.0,9.0,0.0,Other,1,1,False,False,False
267419,1,2014-05-08,14:53:18,0,1,0,0,27.18,0.0,27.18,0.0,Other,1,1,False,False,False
843079,1,2014-05-08,14:58:46,0,1,0,0,10.84,0.0,10.84,0.0,Other,1,1,False,False,False
552540,1,2014-05-08,15:03:13,0,1,0,0,6.34,0.0,6.34,0.0,Other,1,1,False,False,False
464612,3,2014-05-08,15:18:27,2,1,0,0,4.5,0.0,4.5,0.0,Other,1,1,False,False,False
876905,2,2014-05-08,15:21:42,1,1,0,0,4.5,0.0,4.5,0.0,Other,1,1,False,False,False
598112,1,2014-05-08,15:27:55,0,1,0,0,4.5,0.0,4.5,0.0,Other,1,1,False,False,True
598112,2,2014-05-08,15:28:30,1,1,0,0,3.58,0.0,3.58,0.0,Other,1,1,False,False,False
625170,2,2014-05-08,15:30:16,1,2,0,0,7.16,0.0,7.16,0.0,Other,1,1,False,False,False
540197,1,2014-05-08,15:37:54,0,1,0,0,5.42,0.0,5.42,0.0,Other,1,1,False,False,True
338795,1,2014-05-08,15:38:19,0,1,0,0,6.34,0.0,6.34,0.0,Other,1,1,False,False,False
350344,6,2014-05-08,15:40:40,5,1,0,0,4.5,0.0,4.5,0.0,Other,1,1,False,False,True
885672,1,2014-05-08,16:08:57,0,1,0,0,6.34,0.0,6.34,0.0,Other,1,1,False,False,False
634137,1,2014-05-08,16:19:47,0,1,0,0,4.5,0.0,4.5,0.0,Other,1,1,False,False,False
60507,2,2014-05-08,16:29:01,1,1,0,0,5.42,0.0,5.42,0.0,Other,1,1,False,False,False
336230,1,2014-05-08,16:36:23,0,3,0,0,11.66,0.0,11.66,0.0,Other,2,1,False,False,False
962907,2,2014-05-08,16:45:47,1,1,0,0,9.0,0.0,9.0,0.0,Other,1,1,False,False,False
464738,7,2014-05-08,16:47:55,6,1,0,0,13.59,0.0,13.59,0.0,Other,1,1,False,False,False
806445,1,2014-05-08,16:50:29,0,1,0,0,5.42,0.0,5.42,0.0,Other,1,1,False,False,True
477174,1,2014-05-08,16:52:40,0,1,0,0,9.0,0.0,9.0,0.0,Other,1,1,False,False,False
316632,1,2014-05-08,16:53:04,0,1,0,0,4.5,0.0,4.5,0.0,Other,1,1,False,False,False
843329,1,2014-05-08,16:53:19,0,1,0,0,4.5,0.0,4.5,0.0,Other,1,1,False,False,False
235216,3,2014-05-08,16:58:22,2,1,0,0,4.5,0.0,4.5,0.0,Other,1,1,False,False,True
3211,1,2014-05-08,16:59:27,0,2,0,0,8.08,0.0,8.08,0.0,Other,2,1,False,False,False
643665,1,2014-05-08,17:03:04,0,1,0,0,5.42,0.0,5.42,0.0,Other,1,1,False,False,False
543668,1,2014-05-08,17:13:45,0,1,0,0,4.5,0.0,4.5,0.0,Other,1,1,False,False,False
156204,2,2014-05-08,17:14:04,1,1,0,0,4.5,0.0,4.5,0.0,Other,1,1,False,False,False
358472,6,2014-05-08,17:14:22,5,1,0,0,4.5,0.0,4.5,0.0,Other,1,1,False,False,True
790288,2,2014-05-08,17:16:03,1,1,0,0,5.42,0.0,5.42,0.0,Other,1,1,False,False,False
576439,2,2014-05-08,17:17:09,1,1,0,0,3.58,0.0,3.58,0.0,Other,1,1,False,False,False
244360,1,2014-05-08,17:17:54,0,1,0,0,4.5,0.0,4.5,0.0,Other,1,1,False,False,False
31086,3,2014-05-08,17:20:11,2,1,0,0,3.58,0.0,3.58,0.0,Other,1,1,False,False,True
367726,2,2014-05-08,17:20:24,1,1,0,0,3.58,0.0,3.58,0.0,Other,1,1,False,False,True
739901,2,2014-05-08,17:25:10,1,1,0,0,13.59,0.0,13.59,0.0,Other,1,1,False,False,False
415956,1,2014-05-08,17:32:14,0,1,0,0,4.5,0.0,4.5,0.0,Other,1,1,False,False,False
940812,1,2014-05-08,17:33:01,0,1,0,0,3.58,0.0,3.58,0.0,Other,1,1,False,False,True
894465,2,2014-05-08,17:38:46,1,1,0,0,6.34,0.0,6.34,0.0,Other,1,1,False,False,False
321259,1,2014-05-08,17:40:59,0,1,0,0,9.0,0.0,9.0,0.0,Other,1,1,False,False,False
289645,1,2014-05-08,17:43:50,0,2,0,0,9.0,0.0,9.0,0.0,Other,1,1,False,False,False
191549,2,2014-05-08,17:46:48,1,1,0,0,3.58,0.0,3.58,0.0,Other,1,1,False,False,False
515287,5,2014-05-08,17:54:47,4,1,0,0,4.5,0.0,4.5,0.0,Other,1,1,False,False,True
627026,1,2014-05-08,18:15:32,0,1,0,0,3.58,0.0,3.58,0.0,Other,1,1,False,False,False
438098,2,2014-05-08,18:15:44,1,1,0,0,3.58,0.0,3.58,0.0,Other,1,1,False,False,False
224465,6,2014-05-08,18:16:17,5,1,0,0,3.58,0.0,3.58,0.0,Other,1,1,False,False,True
854256,2,2014-05-08,18:17:27,1,1,0,0,3.58,0.0,3.58,0.0,Other,1,1,False,False,True
173074,1,2014-05-08,18:20:14,0,2,0,0,9.92,0.0,9.92,0.0,Other,2,1,False,False,False
407374,1,2014-05-08,18:22:36,0,1,0,0,5.42,0.0,5.42,0.0,Other,1,1,False,False,False
670749,3,2014-05-08,18:23:06,2,1,0,0,3.58,0.0,3.58,0.0,Other,1,1,False,False,False
103309,10,2014-05-08,18:25:44,9,1,0,0,4.5,0.0,4.5,0.0,Other,1,1,False,False,True
930962,2,2014-05-08,18:28:40,1,2,0,0,8.08,0.0,8.08,0.0,Other,2,1,False,False,False
805687,21,2014-05-08,18:32:42,20,1,0,0,13.59,0.0,13.59,0.0,Other,1,1,False,False,True
334350,7,2014-05-08,18:39:57,6,1,0,0,4.5,0.0,4.5,0.0,Other,1,1,False,False,True
160087,1,2014-05-08,18:49:46,0,1,0,0,13.59,0.0,13.59,0.0,Other,1,1,False,False,False
351643,1,2014-05-08,19:08:14,0,1,0,0,21.86,0.0,21.86,0.0,Other,1,1,False,False,False
559886,1,2014-05-08,19:14:56,0,2,0,0,8.08,0.0,8.08,0.0,Other,2,1,False,False,False
292672,3,2014-05-08,19:18:33,2,1,0,0,5.42,0.0,5.42,0.0,Other,1,1,False,False,False
649193,1,2014-05-08,19:20:04,0,1,0,0,5.42,0.0,5.42,0.0,Other,1,1,False,False,False
767740,1,2014-05-08,19:22:46,0,1,0,0,5.42,0.0,5.42,0.0,Other,1,1,False,False,False
187382,1,2014-05-08,19:28:47,0,2,0,0,8.08,0.0,8.08,0.0,Other,2,1,False,False,False
943188,3,2014-05-08,19:31:17,2,1,0,0,5.42,0.0,5.42,0.0,Other,1,1,False,False,False
211218,1,2014-05-08,19:33:04,0,1,0,0,5.42,0.0,5.42,0.0,Other,1,1,False,False,False
199831,3,2014-05-08,19:48:29,2,1,0,0,4.5,0.0,4.5,0.0,Other,1,1,False,False,True
901404,1,2014-05-08,19:51:45,0,1,0,0,5.42,0.0,5.42,0.0,Other,1,1,False,False,False
11817,1,2014-05-08,20:00:08,0,1,0,0,5.42,0.0,5.42,0.0,Other,1,1,False,False,False
301549,1,2014-05-08,20:01:17,0,1,0,0,3.58,0.0,3.58,0.0,Other,1,1,False,False,True
663495,3,2014-05-08,20:08:39,2,1,0,0,21.86,0.0,21.86,0.0,Other,1,1,False,False,True
862926,3,2014-05-08,20:12:21,2,1,0,0,10.84,0.0,10.84,0.0,Other,1,1,False,False,True
927643,5,2014-05-08,20:12:35,4,1,0,0,4.5,0.0,4.5,0.0,Other,1,1,False,False,True
225382,1,2014-05-08,20:12:52,0,1,0,0,3.58,0.0,3.58,0.0,Other,1,1,False,False,False
871674,1,2014-05-08,20:27:27,0,1,0,0,3.58,0.0,3.58,0.0,Other,1,1,False,False,False
952856,1,2014-05-08,20:31:20,0,1,0,0,5.42,0.0,5.42,0.0,Other,1,1,False,False,False
977619,2,2014-05-08,20:32:17,1,2,0,0,7.16,0.0,7.16,0.0,Other,1,1,False,False,True
118619,2,2014-05-08,20:33:00,1,1,0,0,7.16,0.0,7.16,0.0,Other,1,1,False,False,False
864278,1,2014-05-08,20:33:54,0,1,0,0,4.5,0.0,4.5,0.0,Other,1,1,False,False,True
490534,1,2014-05-08,20:43:00,0,3,0,0,14.42,0.0,14.42,0.0,Other,2,1,False,False,False
171878,1,2014-05-08,20:46:27,0,1,0,0,3.58,0.0,3.58,0.0,Other,1,1,False,False,True
889736,1,2014-05-08,20:48:12,0,1,0,0,3.58,0.0,3.58,0.0,Other,1,1,False,False,False
231857,1,2014-05-08,20:49:17,0,2,0,0,9.0,0.0,9.0,0.0,Other,1,1,False,False,True
594440,1,2014-05-08,20:50:40,0,1,0,0,3.58,0.0,3.58,0.0,Other,1,1,False,False,False
827255,1,2014-05-08,20:54:05,0,2,0,0,10.84,0.0,10.84,0.0,Other,1,1,False,False,True
113100,1,2014-05-08,20:55:22,0,1,0,0,4.5,0.0,4.5,0.0,Other,1,1,False,False,True
241712,12,2014-05-08,20:58:21,11,1,0,0,13.59,0.0,13.59,0.0,Other,1,1,False,False,True
270477,1,2014-05-08,21:00:08,0,2,0,0,10.84,0.0,10.84,0.0,Other,1,1,False,False,False
651569,1,2014-05-08,21:01:47,0,1,0,0,4.5,0.0,4.5,0.0,Other,1,1,False,False,False
726538,1,2014-05-08,21:05:55,0,1,0,0,5.42,0.0,5.42,0.0,Other,1,1,False,False,False
966403,1,2014-05-08,21:06:22,0,1,0,0,3.58,0.0,3.58,0.0,Other,1,1,False,False,False
736924,1,2014-05-08,21:07:03,0,1,0,0,4.5,0.0,4.5,0.0,Other,1,1,False,False,False
641778,2,2014-05-08,21:07:51,1,1,0,0,5.42,0.0,5.42,0.0,Other,1,1,False,False,False
552358,1,2014-05-08,21:08:27,0,1,0,0,13.5,0.0,13.5,0.0,Other,1,1,False,False,False
9353,1,2014-05-08,21:08:56,0,1,0,0,4.5,0.0,4.5,0.0,Other,1,1,False,False,False
665518,1,2014-05-08,21:10:22,0,2,0,0,9.92,0.0,9.92,0.0,Other,2,1,False,False,False
905063,1,2014-05-08,21:11:37,0,2,0,0,8.08,0.0,8.08,0.0,Other,2,1,False,False,False
536807,1,2014-05-08,21:16:38,0,2,0,0,7.16,0.0,7.16,0.0,Other,1,1,False,False,False
161472,2,2014-05-08,21:18:02,1,1,0,0,3.58,0.0,3.58,0.0,Other,1,1,False,False,True
879681,3,2014-05-08,21:18:39,2,1,0,0,3.58,0.0,3.58,0.0,Other,1,1,False,False,True
468564,1,2014-05-08,21:19:08,0,2,0,0,8.08,0.0,8.08,0.0,Other,2,1,False,False,False
488833,1,2014-05-08,21:19:25,0,1,0,0,4.5,0.0,4.5,0.0,Other,1,1,False,False,True
501975,1,2014-05-08,21:22:08,0,1,0,0,4.5,0.0,4.5,0.0,Other,1,1,False,False,False
267947,1,2014-05-08,21:22:30,0,1,0,0,4.5,0.0,4.5,0.0,Other,1,1,False,False,False
141834,1,2014-05-08,21:22:51,0,1,0,0,3.58,0.0,3.58,0.0,Other,1,1,False,False,False
178712,1,2014-05-08,21:23:47,0,2,0,0,9.0,0.0,9.0,0.0,Other,1,1,False,False,False
973270,1,2014-05-08,21:24:58,0,2,0,0,14.42,0.0,14.42,0.0,Other,2,1,False,False,False
620176,1,2014-05-08,21:25:22,0,2,0,0,9.92,0.0,9.92,0.0,Other,2,1,False,False,False
488970,1,2014-05-08,21:44:01,0,5,0,0,22.5,0.0,22.5,0.0,Other,3,1,False,False,False
395381,1,2014-05-08,21:44:34,0,2,0,0,9.92,0.0,9.92,0.0,Other,2,1,False,False,False
51611,1,2014-05-08,21:45:10,0,1,0,0,16.26,0.0,16.26,0.0,Other,1,1,False,False,False
630216,1,2014-05-08,21:47:14,0,1,0,0,6.34,0.0,6.34,0.0,Other,1,1,False,False,False
2851,1,2014-05-08,21:48:56,0,2,0,0,9.0,0.0,9.0,0.0,Other,1,1,False,False,False
15828,1,2014-05-08,21:51:13,0,1,0,0,3.58,0.0,3.58,0.0,Other,1,1,False,False,True
428306,1,2014-05-08,21:52:28,0,1,0,0,6.34,0.0,6.34,0.0,Other,1,1,False,False,False
501632,1,2014-05-08,21:52:51,0,1,0,0,4.5,0.0,4.5,0.0,Other,1,1,False,False,False
235216,4,2014-05-08,22:00:28,3,2,0,0,10.84,0.0,10.84,0.0,Other,1,1,False,False,False
433454,1,2014-05-08,22:01:23,0,2,0,0,7.16,0.0,7.16,0.0,Other,1,1,False,False,False
55076,1,2014-05-08,22:04:14,0,1,0,0,4.5,0.0,4.5,0.0,Other,1,1,False,False,False
47398,2,2014-05-08,22:16:18,1,1,0,0,6.34,0.0,6.34,0.0,Other,1,1,False,False,False
65404,2,2014-05-08,22:16:48,1,3,0,0,14.42,0.0,14.42,0.0,Other,2,1,False,False,True
352713,1,2014-05-08,22:18:19,0,1,0,0,7.16,0.0,7.16,0.0,Other,1,1,False,False,False
742710,2,2014-05-08,22:25:29,1,2,0,0,15.34,0.0,15.34,0.0,Other,2,1,False,False,False
440536,1,2014-05-08,22:32:59,0,1,0,0,9.0,0.0,9.0,0.0,Other,1,1,False,False,False
803447,1,2014-05-08,22:34:48,0,1,0,0,4.5,0.0,4.5,0.0,Other,1,1,False,False,True
544980,5,2014-05-08,22:36:13,4,1,0,0,4.5,0.0,4.5,0.0,Other,1,1,False,False,True
323338,1,2014-05-08,22:39:23,0,1,0,0,5.42,0.0,5.42,0.0,Other,1,1,False,False,False
158268,2,2014-05-08,22:40:55,1,2,0,0,8.08,0.0,8.08,0.0,Other,2,1,False,False,True
409984,4,2014-05-08,22:43:17,3,1,0,0,13.59,0.0,13.59,0.0,Other,1,1,False,False,True
3692,1,2014-05-08,22:44:12,0,1,0,0,5.42,0.0,5.42,0.0,Other,1,1,False,False,False
100797,6,2014-05-08,22:44:35,5,1,0,0,5.42,0.0,5.42,0.0,Other,1,1,False,False,False
127176,11,2014-05-08,22:45:01,10,1,0,0,3.58,0.0,3.58,0.0,Other,1,1,False,False,True
725173,1,2014-05-08,22:46:39,0,2,0,0,9.0,0.0,9.0,0.0,Other,2,1,False,False,False
921085,5,2014-05-08,22:47:21,4,2,0,0,9.92,0.0,9.92,0.0,Other,2,1,False,False,True
566479,5,2014-05-08,22:53:22,4,1,0,0,4.5,0.0,4.5,0.0,Other,1,1,False,False,False
160719,1,2014-05-08,22:55:46,0,2,0,0,10.84,0.0,10.84,0.0,Other,1,1,False,False,False
401043,9,2014-05-08,10:11:23,8,1,0,0,1.5,0.0,1.5,0.0,Other,1,1,False,False,True
532256,1,2014-05-08,10:38:55,0,1,0,0,3.0,0.0,3.0,0.0,Other,1,1,False,False,False
206755,1,2014-05-08,10:55:03,0,2,0,0,5.14,2.38,2.76,0.0,Other,2,2,False,False,False
835070,51,2014-05-08,11:32:45,50,1,0,0,0.8,0.8,0.0,0.2,Other,1,1,False,False,True
198311,164,2014-05-08,11:48:27,163,2,0,0,3.84,0.0,3.84,0.96,Other,2,2,False,False,True
687280,4,2014-05-08,11:53:27,3,1,0,0,14.8,0.0,14.8,0.0,Other,1,1,False,False,True
117009,1,2014-05-08,12:10:54,0,1,0,0,36.8,36.8,0.0,0.0,Other,1,1,False,False,False
668064,1,2014-05-08,12:29:13,0,1,0,0,8.4,0.0,8.4,0.0,Other,1,1,False,False,False
549428,3,2014-05-08,12:35:01,2,2,0,0,10.1,0.0,10.1,0.0,Other,2,1,False,False,False
105070,45,2014-05-08,12:36:55,44,2,0,0,7.82,7.82,0.0,1.96,Other,2,2,False,True,True
461308,14,2014-05-08,12:41:52,13,6,0,0,36.5,33.29,3.21,0.0,Other,6,5,False,True,True
63719,1,2014-05-08,12:43:34,0,3,0,0,44.0,13.6,30.4,0.0,Other,3,2,False,False,True
444677,88,2014-05-08,12:47:58,87,1,0,0,1.5,0.0,1.5,0.0,Other,1,1,False,False,True
222236,25,2014-05-08,13:02:35,24,2,0,0,7.09,7.09,0.0,0.0,Other,2,2,False,False,True
