CustomerKey,VisitNumber,TicketDate,TicketTime,PriorVisits,SaleLines,ReturnLines,GiftCardLines,ProduceLines,MeatLines,FishLines,OilLines,FreshPastaLines,SAFOLines,RotisserieLines,NetAmount,NetRetailAmount,NetQSRAmount,DiscountAmount,StationGroup,UniqueItems,UniqueCategories,ReturnedBags,TopItemLines,RepeatProducts,WillReturn
550669,1,2015-10-30,15:27:14,0,1,0,0,0,0,0,0,0,0,0,3.44,0.0,3.44,0.0,Other,1,1,False,1,0,True
454029,6,2015-10-30,15:27:40,5,1,0,0,0,0,0,0,0,0,0,12.63,0.0,12.63,0.0,Other,1,1,False,1,0,True
79941,13,2015-10-30,15:32:57,12,1,0,0,0,0,0,0,0,0,0,2.0,0.0,2.0,0.0,Other,1,1,False,1,0,True
563265,39,2015-10-30,15:33:28,38,1,0,0,0,0,0,0,0,0,0,3.44,0.0,3.44,0.0,Other,1,1,False,1,1,True
951459,10,2015-10-30,15:34:27,9,1,0,0,0,0,0,0,0,0,0,2.0,0.0,2.0,0.0,Other,1,1,False,1,0,True
744246,1,2015-10-30,15:37:18,0,2,0,0,0,0,0,0,0,0,0,5.97,0.0,5.97,0.0,Other,2,1,False,2,0,True
481627,1,2015-10-30,15:54:23,0,1,0,0,0,0,0,0,0,0,0,7.58,0.0,7.58,0.0,Other,1,1,False,1,0,False
579007,2,2015-10-30,15:55:54,1,1,0,0,0,0,0,0,0,0,0,10.1,0.0,10.1,0.0,Other,1,1,False,1,0,False
167752,2,2015-10-30,15:56:23,1,1,0,0,0,0,0,0,0,0,0,5.05,0.0,5.05,0.0,Other,1,1,False,1,0,False
288648,1,2015-10-30,16:14:50,0,3,0,0,0,0,0,0,0,0,0,21.3,12.8,8.5,0.0,Other,3,2,False,2,0,False
846804,27,2015-10-30,16:21:19,26,1,0,0,0,0,0,0,0,0,0,3.0,0.0,3.0,0.0,Other,1,1,False,1,0,False
224799,3,2015-10-30,16:25:07,2,2,0,0,1,0,0,0,0,0,0,5.49,2.5,2.99,0.0,Other,2,2,False,1,0,True
950167,1,2015-10-30,16:33:29,0,1,0,0,0,0,0,0,0,0,0,2.99,0.0,2.99,0.0,Other,1,1,False,1,0,False
205684,1,2015-10-30,16:39:57,0,1,0,0,0,0,0,0,0,0,0,7.58,0.0,7.58,0.0,Other,1,1,False,1,0,False
37645,3,2015-10-30,16:40:52,2,1,0,0,0,0,0,0,0,0,0,3.44,0.0,3.44,0.0,Other,1,1,False,1,0,False
944928,1,2015-10-30,16:42:28,0,2,0,0,0,0,0,0,0,0,0,8.5,0.0,8.5,0.0,Other,2,1,False,2,0,False
437253,1,2015-10-30,17:04:00,0,1,0,0,0,0,0,0,0,0,0,1.5,1.5,0.0,0.0,Other,1,1,False,1,0,False
489359,45,2015-10-30,17:14:58,44,1,0,0,0,0,0,0,0,0,0,5.05,0.0,5.05,0.0,Other,1,1,False,1,1,True
866362,1,2015-10-30,17:20:01,0,5,0,0,0,0,0,0,0,5,0,33.29,33.29,0.0,0.0,Other,5,2,False,2,0,False
547399,4,2015-10-30,17:21:08,3,3,0,0,0,0,0,0,0,2,0,17.5,17.5,0.0,0.0,Other,3,3,False,1,0,False
575778,2,2015-10-30,17:35:13,1,4,0,0,1,0,1,0,0,0,0,70.4,70.4,0.0,0.0,Other,4,3,False,0,1,True
399336,1,2015-10-30,17:36:41,0,2,0,0,0,0,0,0,0,1,0,14.38,14.38,0.0,0.0,Other,2,2,False,0,0,False
275041,1,2015-10-30,17:39:09,0,1,0,0,1,0,0,0,0,0,0,2.5,2.5,0.0,0.0,Other,1,1,False,0,0,False
729387,2,2015-10-30,17:47:02,1,1,0,0,0,0,0,0,0,0,0,2.53,0.0,2.53,0.0,Other,1,1,False,1,0,False
390641,1,2015-10-30,17:47:24,0,1,0,0,0,0,0,0,0,0,0,7.58,0.0,7.58,0.0,Other,1,1,False,1,0,True
238200,5,2015-10-30,18:05:53,4,1,0,0,0,0,0,0,0,0,0,3.58,0.0,3.58,0.0,Other,1,1,False,1,0,True
703789,1,2015-10-30,18:10:31,0,1,0,0,0,0,0,0,0,0,0,5.97,0.0,5.97,0.0,Other,1,1,False,1,0,True
483106,1,2015-10-30,18:11:12,0,1,0,0,0,0,0,0,0,0,0,11.8,0.0,11.8,0.0,Other,1,1,False,0,0,False
421801,1,2015-10-30,18:14:36,0,1,0,0,0,0,0,0,0,0,0,2.53,0.0,2.53,0.0,Other,1,1,False,1,0,False
552999,6,2015-10-30,18:25:51,5,1,0,0,0,0,0,0,0,0,0,11.2,0.0,11.2,0.0,Other,1,1,False,0,0,True
350830,2,2015-10-30,18:35:46,1,1,0,0,0,0,0,0,0,0,0,3.44,0.0,3.44,0.0,Other,1,1,False,1,0,True
112013,6,2015-10-30,18:37:54,5,1,0,0,0,0,0,0,0,0,0,2.53,0.0,2.53,0.0,Other,1,1,False,1,1,True
852046,1,2015-10-30,18:56:44,0,2,0,0,0,0,0,0,0,0,0,6.89,0.0,6.89,0.0,Other,2,1,False,1,0,False
342833,1,2015-10-30,19:34:14,0,2,0,0,0,0,0,0,0,0,0,5.97,0.0,5.97,0.0,Other,2,1,False,2,0,True
42146,1,2015-10-30,19:35:48,0,1,0,0,0,0,0,0,0,0,0,13.6,13.6,0.0,0.0,Other,1,1,False,0,0,False
155877,1,2015-10-30,19:39:13,0,3,0,0,0,0,0,0,0,0,0,29.8,18.0,11.8,0.0,Other,3,2,False,0,0,False
56359,2,2015-10-30,19:44:27,1,1,0,0,0,0,0,0,0,0,0,2.53,0.0,2.53,0.0,Other,1,1,False,1,0,True
272323,1,2015-10-30,19:49:55,0,2,0,0,0,0,0,0,0,0,0,5.52,0.0,5.52,0.0,Other,2,1,False,2,0,False
402505,1,2015-10-30,19:50:30,0,1,0,0,0,0,0,0,0,0,0,3.44,0.0,3.44,0.0,Other,1,1,False,1,0,False
223289,2,2015-10-30,19:55:15,1,13,0,0,0,0,0,0,0,0,0,148.8,148.8,0.0,0.0,Other,13,1,False,0,0,False
938866,2,2015-10-30,20:01:12,1,1,0,0,0,0,0,0,0,0,0,2.18,2.18,0.0,0.0,Other,1,1,False,0,0,False
779196,1,2015-10-30,20:25:05,0,1,0,0,0,0,0,0,0,0,0,5.97,0.0,5.97,0.0,Other,1,1,False,1,0,False
666428,1,2015-10-30,20:35:02,0,1,0,0,0,0,0,0,0,0,0,2.99,0.0,2.99,0.0,Other,1,1,False,1,0,False
817375,1,2015-10-30,21:05:33,0,1,0,0,0,0,0,0,0,0,0,2.99,0.0,2.99,0.0,Other,1,1,False,1,0,False
730018,2,2015-10-30,21:19:14,1,1,0,0,0,0,0,0,0,0,0,5.51,0.0,5.51,0.0,Other,1,1,False,0,0,False
971726,3,2015-10-30,21:19:32,2,2,0,0,0,0,0,0,0,0,0,10.57,0.0,10.57,0.0,Other,2,1,False,2,0,False
714450,3,2015-10-30,21:28:52,2,1,0,0,0,0,0,0,0,0,0,2.53,0.0,2.53,0.0,Other,1,1,False,1,0,False
243618,57,2015-10-30,21:38:02,56,6,0,0,3,0,0,0,0,1,0,48.55,24.95,23.6,0.0,Other,6,4,False,3,1,True
913545,2,2015-10-30,21:38:47,1,3,0,0,0,0,0,0,0,0,0,14.83,12.3,2.53,0.0,Other,3,3,False,2,0,True
151888,1,2015-10-30,21:43:19,0,4,0,0,0,0,0,0,0,0,0,31.73,21.4,10.33,0.0,Other,4,2,False,1,0,False
750286,2,2015-10-30,21:44:00,1,1,0,0,0,0,0,0,0,0,0,2.99,0.0,2.99,0.0,Other,1,1,False,1,0,False
756089,1,2015-10-30,22:02:39,0,1,0,0,0,0,0,0,0,0,0,5.05,0.0,5.05,0.0,Other,1,1,False,1,0,False
310154,1,2015-10-30,22:04:56,0,2,0,0,0,0,0,0,0,0,0,19.79,16.8,2.99,0.0,Other,2,2,False,1,0,False
165780,1,2015-10-30,11:03:06,0,1,0,0,0,0,0,0,0,0,1,118.4,0.0,118.4,0.0,Other,1,1,False,1,0,False
800404,1,2015-10-30,11:07:31,0,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,0,True
911692,1,2015-10-30,11:13:19,0,2,0,0,0,0,0,0,0,0,1,16.98,2.18,14.8,0.0,Other,2,2,False,2,0,True
907302,15,2015-10-30,11:14:36,14,1,0,0,0,0,0,0,0,0,1,59.2,0.0,59.2,0.0,Other,1,1,False,1,0,True
900042,1,2015-10-30,11:15:08,0,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,0,False
929818,22,2015-10-30,11:19:48,21,1,0,0,0,0,0,0,0,0,1,10.8,0.0,10.8,0.0,Other,1,1,False,0,0,True
364051,2,2015-10-30,11:37:01,1,2,0,0,0,0,0,0,0,0,2,15.04,0.0,15.04,0.0,Other,2,1,False,1,0,False
406926,3,2015-10-30,11:42:41,2,1,0,0,0,0,0,0,0,0,1,44.4,0.0,44.4,0.0,Other,1,1,False,1,0,False
288400,1,2015-10-30,11:42:59,0,1,0,0,0,0,0,0,0,0,1,29.6,0.0,29.6,0.0,Other,1,1,False,1,0,False
946885,4,2015-10-30,11:43:49,3,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,1,True
946885,5,2015-10-30,11:44:45,4,1,0,0,0,0,0,0,0,0,0,1.8,1.8,0.0,0.0,Other,1,1,False,0,0,True
973284,1,2015-10-30,11:45:14,0,4,0,0,0,0,0,0,0,0,1,21.58,6.78,14.8,0.0,Other,4,4,False,1,0,True
391259,1,2015-10-30,11:45:31,0,1,0,0,0,0,0,0,0,0,1,29.6,0.0,29.6,0.0,Other,1,1,False,1,0,True
506022,2,2015-10-30,11:45:50,1,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,1,True
139140,2,2015-10-30,11:46:06,1,1,0,0,0,0,0,0,0,0,1,29.6,0.0,29.6,0.0,Other,1,1,False,1,1,True
204804,10,2015-10-30,11:46:33,9,3,0,0,0,0,0,0,0,0,2,20.03,1.48,18.55,0.0,Other,3,2,False,1,0,True
467991,12,2015-10-30,11:48:36,11,1,0,0,0,0,0,0,0,0,1,44.4,0.0,44.4,0.0,Other,1,1,False,1,1,True
550547,3,2015-10-30,11:49:22,2,1,0,0,0,0,0,0,0,0,1,29.6,0.0,29.6,0.0,Other,1,1,False,1,0,False
230131,1,2015-10-30,11:53:02,0,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,0,False
302764,2,2015-10-30,11:54:34,1,1,0,0,0,0,0,0,0,0,1,88.8,0.0,88.8,0.0,Other,1,1,False,1,0,True
139475,22,2015-10-30,11:55:34,21,1,0,0,0,0,0,0,0,0,1,32.41,0.0,32.41,0.0,Other,1,1,False,0,0,True
451827,8,2015-10-30,11:55:59,7,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,0,True
658567,1,2015-10-30,11:56:57,0,2,0,0,0,0,0,0,0,0,1,17.28,2.48,14.8,0.0,Other,2,2,False,1,0,False
540032,1,2015-10-30,11:58:13,0,2,0,0,0,0,0,0,0,0,1,16.98,2.18,14.8,0.0,Other,2,2,False,2,0,False
341373,20,2015-10-30,12:00:27,19,1,0,0,0,0,0,0,0,0,1,10.8,0.0,10.8,0.0,Other,1,1,False,0,0,True
136089,1,2015-10-30,12:00:45,0,1,0,0,0,0,0,0,0,0,1,10.8,0.0,10.8,0.0,Other,1,1,False,0,0,False
399368,2,2015-10-30,12:01:51,1,1,0,0,0,0,0,0,0,0,1,10.8,0.0,10.8,0.0,Other,1,1,False,0,1,False
557695,2,2015-10-30,12:02:07,1,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,0,True
967451,1,2015-10-30,12:03:51,0,2,0,0,0,0,0,0,0,0,2,19.45,0.0,19.45,0.0,Other,2,1,False,2,0,False
115436,5,2015-10-30,12:04:14,4,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,1,False
508659,3,2015-10-30,12:05:49,2,1,0,0,0,0,0,0,0,0,1,59.2,0.0,59.2,0.0,Other,1,1,False,1,1,False
344399,5,2015-10-30,12:06:58,4,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,0,True
736586,1,2015-10-30,12:07:18,0,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,0,True
185379,1,2015-10-30,12:09:22,0,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,0,True
424570,10,2015-10-30,12:09:39,9,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,0,True
599706,1,2015-10-30,12:10:09,0,2,0,0,0,0,0,0,0,0,2,19.4,0.0,19.4,0.0,Other,2,1,False,2,0,False
647649,1,2015-10-30,12:10:26,0,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,0,False
347282,3,2015-10-30,12:11:03,2,1,0,0,0,0,0,0,0,0,1,29.6,0.0,29.6,0.0,Other,1,1,False,1,0,True
317740,1,2015-10-30,12:11:21,0,1,0,0,0,0,0,0,0,0,1,30.86,0.0,30.86,0.0,Other,1,1,False,0,0,True
31839,11,2015-10-30,12:13:04,10,2,0,0,0,0,0,0,0,0,2,25.6,0.0,25.6,0.0,Other,2,1,False,1,1,True
318777,4,2015-10-30,12:13:20,3,1,0,0,0,0,0,0,0,0,1,10.8,0.0,10.8,0.0,Other,1,1,False,0,1,True
46420,15,2015-10-30,12:13:35,14,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,1,True
797471,1,2015-10-30,12:16:31,0,1,0,0,0,0,0,0,0,0,1,10.8,0.0,10.8,0.0,Other,1,1,False,0,0,True
814674,7,2015-10-30,12:18:53,6,1,0,0,0,0,0,0,0,0,1,22.42,0.0,22.42,0.0,Other,1,1,False,0,0,True
126508,2,2015-10-30,12:19:58,1,1,0,0,0,0,0,0,0,0,1,18.94,0.0,18.94,0.0,Other,1,1,False,0,0,True
831985,2,2015-10-30,12:20:48,1,2,0,0,0,0,0,0,0,0,2,19.02,0.0,19.02,0.0,Other,2,1,False,1,0,False
347794,4,2015-10-30,12:24:10,3,3,0,0,0,0,0,0,0,1,2,39.99,5.8,34.19,0.0,Other,3,2,False,2,1,False
300912,2,2015-10-30,12:24:37,1,1,0,0,0,0,0,0,0,0,1,10.8,0.0,10.8,0.0,Other,1,1,False,0,0,True
792924,2,2015-10-30,12:24:53,1,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,1,True
559378,2,2015-10-30,12:25:11,1,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,1,True
216753,1,2015-10-30,12:25:26,0,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,0,True
466697,1,2015-10-30,12:27:18,0,2,0,0,0,0,0,0,0,0,2,47.2,0.0,47.2,0.0,Other,2,1,False,1,0,False
654960,6,2015-10-30,12:28:01,5,1,0,0,0,0,0,0,0,0,1,10.8,0.0,10.8,0.0,Other,1,1,False,0,1,False
491146,1,2015-10-30,12:28:18,0,1,0,0,0,0,0,0,0,0,1,10.8,0.0,10.8,0.0,Other,1,1,False,0,0,False
852403,11,2015-10-30,12:28:33,10,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,1,True
17939,6,2015-10-30,12:28:51,5,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,1,True
869365,1,2015-10-30,12:30:22,0,2,0,0,0,0,0,0,0,0,2,34.65,0.0,34.65,0.0,Other,2,1,False,2,0,False
98769,1,2015-10-30,12:30:40,0,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,0,False
214584,1,2015-10-30,12:31:37,0,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,0,True
188239,2,2015-10-30,12:31:51,1,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,1,True
34159,10,2015-10-30,12:32:06,9,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,0,True
579091,3,2015-10-30,12:32:21,2,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,0,True
508708,2,2015-10-30,12:32:38,1,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,0,True
857206,1,2015-10-30,12:34:26,0,1,0,0,0,0,0,0,0,0,1,10.8,0.0,10.8,0.0,Other,1,1,False,0,0,False
312761,1,2015-10-30,12:35:15,0,1,0,0,0,0,0,0,0,0,1,10.8,0.0,10.8,0.0,Other,1,1,False,0,0,False
776754,2,2015-10-30,12:35:31,1,1,0,0,0,0,0,0,0,0,1,10.8,0.0,10.8,0.0,Other,1,1,False,0,0,False
782356,1,2015-10-30,12:35:57,0,3,0,0,0,0,0,0,0,0,1,19.08,4.28,14.8,0.0,Other,3,3,False,1,0,True
662441,2,2015-10-30,12:36:18,1,1,0,0,0,0,0,0,0,0,1,59.2,0.0,59.2,0.0,Other,1,1,False,1,1,True
85453,2,2015-10-30,12:36:48,1,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,0,True
291418,1,2015-10-30,12:37:09,0,1,0,0,0,0,0,0,0,0,1,10.8,0.0,10.8,0.0,Other,1,1,False,0,0,False
339714,1,2015-10-30,12:37:25,0,1,0,0,0,0,0,0,0,0,1,10.8,0.0,10.8,0.0,Other,1,1,False,0,0,False
821587,3,2015-10-30,12:37:41,2,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,0,True
147538,18,2015-10-30,12:38:11,17,2,0,0,0,0,0,0,0,0,1,15.8,5.0,10.8,0.0,Other,2,2,False,0,0,True
302327,5,2015-10-30,12:38:28,4,1,0,0,0,0,0,0,0,0,1,10.8,0.0,10.8,0.0,Other,1,1,False,0,1,True
750387,3,2015-10-30,12:38:49,2,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,1,True
32317,4,2015-10-30,12:39:04,3,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,0,True
359289,9,2015-10-30,12:39:23,8,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,1,True
707998,1,2015-10-30,12:40:42,0,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,0,False
765525,3,2015-10-30,12:41:19,2,1,0,0,0,0,0,0,0,0,1,16.59,0.0,16.59,0.0,Other,1,1,False,1,0,False
543369,2,2015-10-30,12:42:51,1,1,0,0,0,0,0,0,0,0,1,10.8,0.0,10.8,0.0,Other,1,1,False,0,0,False
350276,6,2015-10-30,12:43:13,5,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,0,False
109857,4,2015-10-30,12:43:52,3,2,0,0,0,0,0,0,0,0,2,18.65,0.0,18.65,0.0,Other,2,1,False,2,0,True
558856,1,2015-10-30,12:44:15,0,3,0,0,0,0,0,0,0,0,3,26.25,0.0,26.25,0.0,Other,3,1,False,2,0,True
296618,4,2015-10-30,12:44:44,3,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,0,False
259471,24,2015-10-30,12:46:41,23,1,0,0,0,0,0,0,0,0,1,29.6,0.0,29.6,0.0,Other,1,1,False,1,0,True
940820,1,2015-10-30,12:47:10,0,1,0,0,0,0,0,0,0,0,1,10.8,0.0,10.8,0.0,Other,1,1,False,0,0,False
830987,2,2015-10-30,12:48:42,1,2,0,0,0,0,0,0,0,0,2,25.6,0.0,25.6,0.0,Other,2,1,False,1,1,True
97973,2,2015-10-30,12:49:09,1,1,0,0,0,0,0,0,0,0,1,10.8,0.0,10.8,0.0,Other,1,1,False,0,0,True
863362,3,2015-10-30,12:49:26,2,1,0,0,0,0,0,0,0,0,1,10.8,0.0,10.8,0.0,Other,1,1,False,0,0,False
940791,1,2015-10-30,12:49:57,0,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,0,False
403380,1,2015-10-30,12:50:36,0,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,0,False
195680,1,2015-10-30,12:50:53,0,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,0,False
635530,2,2015-10-30,12:52:45,1,3,0,0,1,0,0,0,0,0,2,27.35,4.85,22.5,0.0,Other,3,2,False,1,1,True
847424,2,2015-10-30,12:53:22,1,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,0,False
578609,1,2015-10-30,12:53:56,0,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,0,False
180575,1,2015-10-30,12:54:20,0,1,0,0,0,0,0,0,0,0,1,21.6,0.0,21.6,0.0,Other,1,1,False,0,0,False
199024,13,2015-10-30,12:54:40,12,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,0,True
520790,4,2015-10-30,12:54:56,3,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,0,False
97050,3,2015-10-30,12:55:14,2,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,1,False
549329,4,2015-10-30,12:55:56,3,1,0,0,0,0,0,0,0,0,1,10.8,0.0,10.8,0.0,Other,1,1,False,0,0,False
450232,3,2015-10-30,12:56:42,2,1,0,0,0,0,0,0,0,0,1,10.8,0.0,10.8,0.0,Other,1,1,False,0,0,False
839535,3,2015-10-30,12:57:44,2,1,0,0,0,0,0,0,0,0,1,10.8,0.0,10.8,0.0,Other,1,1,False,0,0,False
779452,4,2015-10-30,12:58:21,3,1,0,0,0,0,0,0,0,0,1,10.8,0.0,10.8,0.0,Other,1,1,False,0,0,True
469106,1,2015-10-30,12:58:41,0,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,0,True
343130,6,2015-10-30,12:59:21,5,2,0,0,0,0,0,0,0,0,1,25.96,4.36,21.6,0.0,Other,2,2,False,1,1,True
300475,2,2015-10-30,12:59:39,1,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,0,False
354012,13,2015-10-30,13:00:55,12,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,0,True
653195,4,2015-10-30,13:01:14,3,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,0,True
769313,5,2015-10-30,13:01:31,4,1,0,0,0,0,0,0,0,0,1,10.8,0.0,10.8,0.0,Other,1,1,False,0,1,True
158059,33,2015-10-30,13:03:37,32,1,0,0,0,0,0,0,0,0,1,4.79,0.0,4.79,1.2,Other,1,1,False,0,0,True
390169,4,2015-10-30,13:04:01,3,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,0,False
188745,1,2015-10-30,13:04:30,0,2,0,0,0,0,0,0,0,0,1,17.28,2.48,14.8,0.0,Other,2,2,False,1,0,False
632227,3,2015-10-30,13:04:46,2,1,0,0,0,0,0,0,0,0,1,29.6,0.0,29.6,0.0,Other,1,1,False,1,0,False
648742,1,2015-10-30,13:10:27,0,2,0,0,0,0,0,0,0,0,2,25.6,0.0,25.6,0.0,Other,2,1,False,1,0,False
417803,8,2015-10-30,13:10:51,7,1,0,0,0,0,0,0,0,0,1,11.77,0.0,11.77,0.0,Other,1,1,False,0,0,True
904966,2,2015-10-30,13:11:12,1,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,0,False
316675,1,2015-10-30,13:11:50,0,3,0,0,1,0,0,0,1,0,1,17.26,10.01,7.25,0.0,Other,3,3,False,1,0,False
201801,1,2015-10-30,13:12:10,0,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,0,False
855792,3,2015-10-30,13:13:30,2,1,0,0,0,0,0,0,0,0,1,29.6,0.0,29.6,0.0,Other,1,1,False,1,1,False
81328,1,2015-10-30,13:13:46,0,1,0,0,0,0,0,0,0,0,1,10.8,0.0,10.8,0.0,Other,1,1,False,0,0,True
762061,1,2015-10-30,13:14:04,0,1,0,0,0,0,0,0,0,0,1,29.6,0.0,29.6,0.0,Other,1,1,False,1,0,False
344950,15,2015-10-30,13:14:25,14,2,0,0,0,0,0,0,0,0,2,76.8,0.0,76.8,0.0,Other,2,1,False,1,0,False
199574,39,2015-10-30,13:15:19,38,4,0,0,0,0,0,0,0,0,3,25.2,2.5,22.7,0.0,Other,4,2,False,1,1,True
282129,1,2015-10-30,13:15:46,0,1,0,0,0,0,0,0,0,0,1,10.8,0.0,10.8,0.0,Other,1,1,False,0,0,False
353557,14,2015-10-30,13:16:15,13,2,0,0,0,0,0,0,0,0,2,18.85,0.0,18.85,0.0,Other,2,1,False,2,1,True
875216,1,2015-10-30,13:16:36,0,2,0,0,0,0,0,0,0,0,2,19.05,0.0,19.05,0.0,Other,2,1,False,1,0,False
404321,4,2015-10-30,13:16:55,3,1,0,0,0,0,0,0,0,0,1,10.8,0.0,10.8,0.0,Other,1,1,False,0,0,False
10749,1,2015-10-30,13:17:20,0,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,0,False
116208,12,2015-10-30,13:17:52,11,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,0,True
527287,1,2015-10-30,13:18:08,0,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,0,False
808285,1,2015-10-30,13:18:48,0,2,0,0,0,0,0,0,0,0,2,19.05,0.0,19.05,0.0,Other,2,1,False,2,0,False
409440,7,2015-10-30,13:19:38,6,2,0,0,0,0,0,0,0,0,2,19.2,0.0,19.2,0.0,Other,2,1,False,2,1,True
440367,8,2015-10-30,13:19:59,7,2,0,0,0,0,0,0,0,0,2,26.94,0.0,26.94,0.0,Other,2,1,False,1,0,False
454485,5,2015-10-30,13:20:54,4,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,0,True
91868,7,2015-10-30,13:21:18,6,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,0,True
867439,1,2015-10-30,13:22:47,0,1,0,0,0,0,0,0,0,0,1,9.55,0.0,9.55,0.0,Other,1,1,False,0,0,False
371269,2,2015-10-30,13:23:27,1,1,0,0,0,0,0,0,0,0,1,14.8,0.0,14.8,0.0,Other,1,1,False,1,0,False
754892,1,2015-10-30,13:23:44,0,1,0,0,0,0,0,0,0,0,1,29.6,0.0,29.6,0.0,Other,1,1,False,1,0,False
460005,17,2015-10-30,13:24:50,16,2,0,0,0,0,0,0,0,0,1,11.35,5.8,5.55,0.0,Other,2,2,False,0,0,True
244798,1,2015-10-30,13:25:17,0,1,0,0,0,0,0,0,0,0,1,44.4,0.0,44.4,0.0,Other,1,1,False,1,0,False
285221,1,2015-10-30,13:25:58,0,1,0,0,0,0,0,0,0,0,1,29.6,0.0,29.6,0.0,Other,1,1,False,1,0,False
